url,verdict,risk,details
https://www.dsci.in/sites/default/files/styles/130_140/public/Providence_color.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/rizwan-ahmed.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Vithal.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/aiss-2018/cdn_assets/theme/9/css/mainbundle43cc5.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/ITORIZIN Pvt Ltd Logo_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/image_gallery_107x105/public/Abhay-Singh.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/logo_7.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/finsec-conclave-2018/js/compressed-down659a.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/WIN_20210614_14_05_42_Pro.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/member-directory/T?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Dr Sriram_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/documents/resource_centre/Hardware Security Overview.pdf?hss_channel=FUZZ,SAFE,Low,Static file extension detected (pdf)
https://www.dsci.in/cyber-shikshaa/inc/download.php?filepath=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sectoral-privacy-project/wp-content/themes/twentytwentyone/assets/js/primary-navigation.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/aiss-2016/css/jquery.mCustomScrollbard28d.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/v1_AISS2019_website-banner_970x450.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
http://webmail.dsci.in:80/site-rssfeed.php?lang=FUZZ,ERROR,Error,"Failed to connect: HTTPConnectionPool(host='webmail.dsci.in', port=80): Max retries exceeded with url: /site-rssfeed.php?lang=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002398D6EF570>: Failed to resolve 'webmail.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/sites/default/files/styles/thumbnail/public/dummy_logo_3.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
http://dscimx01.dsci.in:80/index.php/hi/gallery?catid=FUZZ,ERROR,Error,"Failed to connect: HTTPConnectionPool(host='dscimx01.dsci.in', port=80): Max retries exceeded with url: /index.php/hi/gallery?catid=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002398D6EF8A0>: Failed to resolve 'dscimx01.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/sites/default/files/styles/thumbnail/public/SangeetaGupta.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/member-directory?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/amarjeet-khanuja.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/Revised_Cyber Security Cover Poster_2_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/member-directory/E?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/huzefa-motiwala.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/test-thumb_23.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/file/5382/download?token=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/events/aiss-2017/images/section-images/home-sponsors-bge8f5.jpg?id=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/dummy_logo_7.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/HDFC-Life Logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
"https://www.dsci.in/sites/default/files/styles/thumbnail/public/Gopalakrishnan S, Joint Secretary, Meity.jpg?itok=FUZZ",SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/test-thumb_2.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://block.dsci.in/docs/9f5368029e31ee327dceb1d178f8cd1fcaf89e736893bffeeeb3b879ee42b4fc?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/sites/default/files/styles/130_140/public/IIBHighReso.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://ccoe.dsci.in/wp-content/plugins/ele-custom-skin/assets/js/ecs.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/6th-Cyber-Crime-Awareness-Workshop-for-LEAs-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/aiss-2020/assets/js/main.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/annual_reports_184x247/public/DPF_Image.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/RishikeshPatankar.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/DIPL Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/gopinath-sheregar.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/A-S-Ramasastri.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/seri-event.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/ucch/public/index.php?url=FUZZ,SAFE,Low,Path is in safe directory: /public/
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Shweta-Rajpal-Kohli.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/brenda-bjerke.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/GLONUR alogo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://blogs.dsci.in/wp-content/plugins/metro-author-widget/assets/js/MetroJs.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://ccoe.dsci.in/wp-content/themes/ryse/assets/js/jquery.matchHeight-min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/Logo_4.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/George-Do-Gojek.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Rama_Vedashree_large_1.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/image_preview Faisal_1.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Narendra Nath Gangavarapu 320.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/zeotap_colorlogo_RGB_medium (5)_1.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/widgets/chart/assets/js/chartf658.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/themes/eventalk/assets/css/update-css1f22.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/aiss2020-v1_3.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/aiss-2016/css/theme-responsived28d.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/dpd-quiz/wp-includes/js/dist/hooks.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/member-directory/L?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/technation_event_v7.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/blogs/wp-content/themes/ribosome/css/font-awesome-4.7.0/fonts/fontawesome-webfont.ttf?v=FUZZ,SAFE,Low,Static file extension detected (ttf)
https://www.dsci.in/events/best-practices-meet-2022/?utm_campaign=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/sans-logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/aiss-2016/css/theme-elementsd28d.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/Untitled design (7)_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/popup-anything-on-click/assets/js/popupaoc-public93f6.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/themes/eventalk/assets/js/bootstrap.min1f22.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementor/assets/css/frontend.min562c.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/Compay LogO-1_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://block.dsci.in/docs/f7c87ba106b8cff1892238d4a1d6d3e7f20a6b19378bf64d94e77c7291bfef8b?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://block.dsci.in/docs/c246199fd3c2d3a10923a8a39000086a5b6fc1b7c83f30ea0372ea8a9b22294f?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/6.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/file/6707/download?token=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/content/indo-canadian-cyber-security-virtual-roadshow?utm_source=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/authandaccess.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://ccoe.dsci.in/wp-content/plugins/radiantthemes-addons/assets/css/radiantthemes-addons-core.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/finsec-conclave-2023/css/schedule.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://ccoe.dsci.in/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/uploads/elementor/css/post-743cbde.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://block.dsci.in/docs/8222a57c7ea6db1bc8b5c34e637a7f80915a40eac8441fa630b6332c5b554dc8?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/event/aiss-2021/css/styles.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/themes/eventalk/assets/css/elementor1f22.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sectoral-privacy-project/wp-includes/js/backbone.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Manas-Khatua-IIT-Guwahati.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/axis-bank.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/blogs/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://ccoe.dsci.in/wp-content/plugins/cookie-notice/css/front.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Rishab verma .jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Wv4Ganesan Ramani.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/modules/parallax/assets/js/widget-initc2d0.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/content/dsci-excellence-awards-2020?utm_source=FUZZ,SAFE,Low,No obvious SQLi behavior detected
http://www.dsci.in:80/events/list/07-22-2011?title=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/Ducara.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/content/hackathon-2024?linkId=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/file/7516/download?token=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Akshay Jain.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/wb4Aswathy Asok.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/logo_4.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/event/finsec-conclave-2024/css/style.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
http://www.dsci.in:80/events/past?date=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Siddharth-Vishwanath.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
"https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/Workshop-on-IT(Amendment)-Act,-2008-thumb.jpg?itok=FUZZ",SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/vmware-logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/world-vision.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/ibmpos_blue.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/sites/default/files/styles/130_140/public/chitkara_logo.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/hdfc_5.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Sandeep Bansal Director Concentrix_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Bharatiya.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/modules/parallax/assets/css/stylec2d0.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/best-practices-meet-2020/wp-includes/js/jquery/jquery-migrate.mind617.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
http://www.dsci.in:80/events?date=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://ccoe.dsci.in/wp-content/themes/ryse/assets/fonts/fontawesome-webfont.woff2?v=FUZZ,SAFE,Low,Static file extension detected (woff2)
https://www.dsci.in/sites/default/files/styles/130_140/public/Final Logo in Blue_High_Resolution_300ppi.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
http://www.dsci.in:80/members-and-associates?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/Artboard 13 copy 4-min.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Smit Shah.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/logo_Inspira_-01_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/DSCI Privacy UseCase_1.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://block.dsci.in/docs/0e714a3ed9a452b419853f6ba8c80c6b4012d3a4c4ce549bbb39ae4825e7e533?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/taxonomypage/57?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/synopsys banner no logo-min.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
